id,text,category,rating
2009254+3,募投项目之一的“新增精密镁合金压铸件产品技术改造项目”被停止。该项目是公司在2006年上市时募集资金的两个用途之一是，是在原有铝合金压铸件客户的基础上，应客户的要求为其提供镁合金压铸件产品，进一步完善公司产品结构。但由于受到行业经济环境的因素影响，客户基于产品成本的考虑而推迟了产品开发进度，使该项目投入进度处于停顿状态。按募集资金计划截至2009年累计应投入4578万元，但截至本报告期末，累计总投入只为886万元，且俱为2008年前投入。因此公司审议通过了停止该项目的实施。我们认为公司停止该项目是基于客户需求考虑的，可以规避需求减少的情况下拓展该业务可能面临的风险。风险提示：（1）需求短期内难以回暖的风险；（2）原材料价格波动的风险。,1,0
2009255+3,,1,0
2009256+3,,0,0
2009257+3,预计公司2009年及2010年的每股收益分别为0.12元和0.16元，以10月23日5.90元的收盘价计算，对应的动态市盈率分别为49.17倍和36.88倍，高于汽车及配件行业平均约30倍的市盈率。维持对公司的中性投资评级。提示注意汽车销售业务增速低于预期以及原材料价格波动风险等。,1,0
2009258+3,,1,1
2009259+3,风险提示：（1）非公开发行可能存在不成功的风险，从而导致新产品不能按计划实现收益。（2）大盘的系统性风险。,1,1
2009260+3,风险提示。产品市场认可风险。,0,0
2009261+3,"我们认为公司的优势主要体现在其纵向一体化的产业链。公司目前已拥有了涵盖电解铜箔、专用木浆纸、CCL和PCB的产业链，这种上下游滚动发展的战略，正是公司的核心竞争优势，这种优势体现在盈利能力及客户满意度方面。从成本角度考虑，公司拥有较完整的产业链，可以有效化解原材料价格波动的风险，维持稳定的盈利能力。近年来公司毛利率保持了稳步上升趋势。从客户满意度方面分析，PCB产品主要依据下游客户的要求定制生产。公司拥有完善的产业链，能够严格控制产业链各环节的质量，并可根据客户要求灵活调整产品结构；同时由于减少了采购环节,能够确保快速响应客户，及时交货。",0,0
2009262+3,,1,1
2009263+3,风险提示：公司有关关键技术诉讼案件能否胜诉。,1,0
2009264+3,风险提示。1）上游原料价格提升，将是毛利率继续下滑；2）行业复苏缓慢，订单将长时间低迷。,1,0
2009265+3,,1,1
2009266+3,,0,1
2009267+3,风险提示。（1）原材料、产品价格波动给公司业绩带来不确定性；（2）出口受国外需求影响的不确定性。,1,1
2009268+3,盈利预测及投资评级。预计2009-2010年每股收益分别为0.49元、0.53元，上一交易日收盘价为16.86元，对应动态市盈率分别为34倍、31倍，维持“中性”投资评级。提示资产注入慢于预期风险。,1,0
2009269+3,风险提示：（1）电子通信产品价格下降风险；（2）投资收益不确定风险；（3）宏观经济回调风险。,0,0
2009270+3,,0,1
2009271+3,,0,0
2009272+3,,0,1
2009273+3,,1,1
2009274+3,,1,1
2009275+3,中国铁建：中国铁建 单季度利润增速快速上升 低风险高收益的投资标的请务必阅读正文之后的免责条款部分公司报告2009年10月27日建筑施工李凡0755-82026745lifan@cjis.cn罗泽兵0755-82026743luozebing@cjis.cn6－12个月目标价：13.50元当前股价：9.19元评级调整：维持基本资料上证综合指数2967.60总股本(百万)12338流通股本(百万)4526流通市值(亿)416EPS（TTM）0.35每股净资产（元）3.91资产负债率78.1%股价表现（%）1M3M6M中国铁建-14.75-0.64-3.93上证综合指数-12.0114.6439.90-45%-30%-15%0%15%30%45%60%2008/82008/112009/22009/5中国铁建上证综合指数相关报告《中国铁建-国内铁路市场沙场点兵，H股募资汇回正逢其时》2009-7-6《中国铁建-铁路投资快速增长，公司同步共享行业景气》2009-5-7《中国铁建-公司同步铁路建设高峰期快速发展》2009-4-30中国铁建601186强烈推荐单季度利润增速快速上升，低风险高收益的投资标的公司今日发布3季度报告，1-9月份实现营业收入2248.8亿元，同比增长66.2%；实现归属母公司股东的净利润35.8亿元，同比增长54.1%。前三季度的基本每股收益为0.30元，符合我们的预期。季度利润同比增速的快速上升似乎在印证我们上述的判断。从单季度利润增速来看，3季度单季度的利润增速已经高达将近70%，而1、2季度这一数据的增速分别为30%左右和50%左右。这似乎在印证我们上述判断。如果这种判断在明年得到证实，我们将会看到公司的业绩大幅度超出市场预期，于是我们就会看到周期股股价波动中常见的盈利快速增长和市盈率同步增长的情况出现，我们正是基于这种假设前提下，认为明年公司的股价将有可能有1倍的上涨空间。退一步考虑，如果我们假设的盈利超预期增长没有出现，公司业绩将可能是我们下表中的预测数据。这种情况仍可以支持目前公司的股价水平，维持对公司“强烈推荐”的投资评级。保守预计公司09-11年的EPS分别为0.48、0.63和0.84元。根据我们上面一点的分析，在目前价位买入股票，实际上是用明年近乎于0%的下跌风险，去赚取乐观预计100%的投资收益。我们认为在目前的市场上较难找到这样的投资标的，因此维持强烈推荐的投资评级。,0,1
2009276+3,风险提示。（1）产品、原材料价格走势的不确定性；（2）公司产能恢复的不确定性。,0,0
2009277+3,,1,1
2009278+3,,0,1
2009279+3,,0,0
2009280+3,风险提示：打折促销活动损害公司综合毛利水平；证券投资收益受国内资本市场波动较大，对公司业绩预测产生影响。,1,1
2009281+3,风险提示：限制煤化工行业投资的政策风险、绝对股价偏高的风险。,1,1
2009282+3,,0,1
2009283+3,,1,1
2009284+3,报告期披露的重大合同均为邮政管理信息系统网络建设合同，这一趋势凸现公司业务模式转变的重要性。另外，因社会资源缺乏和风险控制的原因，政府、教育等行业拓展明显乏力，业务量减少，目前占收入比例仅为5.63%，开拓新产品营销模式和业务关系日益迫切。,1,0
2009285+3,风险提示。（1）大盘系统性风险；（2）房地产宏观调控风险；（3）人民币汇率风险。,0,0
2009286+3,"主要财务指标200720082009E2010E2011E营业收入（百万元）1,100.31,437.71,910.62,150.62,376.0营业收入增长率（%）1.0%30.7%32.9%12.6%10.5%营业利润（百万元）126.0141.2236.1284.1327.3营业利润增长率（%）34.9%12.1%67.1%20.3%15.2%净利润（百万元）79.7106.5168.9200.8230.9净利润增长率（%）32.8%33.7%58.6%18.9%15.0%营业利润率（%）11.5%9.8%12.4%13.2%13.8%每股收益（元）0.4790.6411.0161.2091.390每股净资产（元）6.466.877.889.0910.48PE(X)54.941.125.921.818.9PB(X)4.13.83.32.92.5ROE（%）7.4%9.3%12.9%13.3%13.3%2009年10月27日星期二TMT小组康志毅010-59707103kzy@longone.com.cn通信行业联系人：顾颖021-50586660-8638dhresearch@longone.com.cn6个月目标价位33.71元升值潜力(%)28%目标价确定日期：09.10.27重要数据总股本(亿股）1.66流通股本(亿股)1.66总市值(亿元)43.72流通市值(亿元)43.72市场表现绝对涨幅(%)相对涨幅(%)1个月18.026.143个月15.3223.126个月27.590.60个股相对上证综指走势图09.08.20东海证券研究所公司研究网址：http://www.longone.com.cn电话：(86-21)50586660转8638传真：(86-21)50819897E-Mail:dhresearch@longone.com.cn市场有风险，投资需谨慎表1.亨通光电3季度业绩对比百万元1-3Q20091-3Q2008YoY3Q20093Q2008YoY2Q2009QoQ营业收入1,312.391,030.9427.3%556.52459.4321.1%465.2219.6%增长率27.3%25.1%2.2%21.1%61.0%-39.9%38.1%-17.0%毛利率26.4%20.1%6.2%26.3%19.7%6.6%27.0%-0.7%营业成本966.26823.4317.3%410.14368.9511.2%339.5220.8%营业税金及附加3.722.6440.8%1.281.53-16.3%1.49-14.2%期间费用率12.4%10.5%1.9%11.2%9.1%2.1%11.8%-0.6%",1,1
2009287+3,,1,1
2009288+3,磷化工平台已成，产业链深化将是提升公司价值的战略措施公司磷电矿一体化完成，上下游一体化将提升公司盈利能力和抗风险能力，下游产业链深化将是公司未来发展重点。公司目前下游产品还并未取得更多的技术优势和成本优势，相对而言周期性强，对业绩影响较大。短期来看，磷矿依旧处在公司估值的核心，随着对通胀预期的增强，公司价值将进一步提升。长期来看，深化产业链才是提升公司价值的战略，从公司目前的扩张并购来看，公司意在提升行业集中度，扩展产业链将进一步提升公司抗风险能力。,1,1
2009289+3,风险提示：风电场完工投产延后风险；合同不能按时开工风险。,1,0
2009290+3,,0,1
2009291+3,,0,1
2009292+3,,1,1
2009293+3,2009年10月27日星期二陶正傲010-59707118tza@longone.com.cn非银行金融行业联系人：顾颖021-50586660-8638dhresearch@longone.com.cn重要数据总股本(亿股）14.6流通股本(亿股)2.85总市值(亿元)326流通市值(亿元)63.64市场表现绝对涨幅(%)相对涨幅(%)1个月20.6411.613个月-16.68-8.416个月37.924.67个股相对上证综指走势图东海证券研究所公司研究网址：http://www.longone.com.cn电话：(86-21)50586660转8638传真：(86-21)50819897E-Mail:dhresearch@longone.com.cn市场有风险，投资需谨慎1.公司2009年三季度总体经营情况公司三季度实现净利润3.21亿，前三个季度累计实现净利7.82亿元，同比增长了74.35%；前三个季度累计ROE为14.89%，同比增加了5.25个百分点；EPS为0.534元，同比增长了74.51%。每股净资产为3.59元。2.2009年3季度经纪业务总体情况回顾2.12006年以来各季度的交易总金额情况我们可以看到：2009年3季度的总交易金额比去年同期上涨了261%！，而比今年2季度的总交易金额也增长28.42%。所以券商经纪业务的收入将有巨幅东海证券研究所公司研究网址：http://www.longone.com.cn电话：(86-21)50586660转8638传真：(86-21)50819897E-Mail:dhresearch@longone.com.cn市场有风险，投资需谨慎的增长，同比也将有较大的增长。东海证券研究所公司研究网址：http://www.longone.com.cn电话：(86-21)50586660转8638传真：(86-21)50819897E-Mail:dhresearch@longone.com.cn市场有风险，投资需谨慎3.国元证券2009年3季度业绩情况回顾3.12006年以来公司各项收支情况表2.2006年以来公司损益表情况2009Q3200820072006一、营业收入15.4912.374111.85手续费及佣金净收入12.69.6416.123.41代理买卖证券业务净收入11.188.9914.763.11证券承销业务净收入0.720.250.440.19,0,0
2009294+3,"金地集团（600383）跟踪研究房地产业加码一线城市，风险收益并存6－12个月目标价19当前股价16.47投资评级买入基础数据上证指数3107.85总股本（百万）2,484流通A股（百万股）2,134流通B股（百万股）0流通A股市值（百万）35,142总市值（百万）40,914每股净资产（元）5.64ROE5.49资产负债率69.53动态市盈率72动态市净率2.92近一年股价走势与大盘比较-金地集团上证指数研究员：张绍坤吴伟电话：0755-83688511Email：Mwu0330@gmail.com报告日期：2009/10/272投资要点：",0,1
2009295+3,风险提示。1、水情不确定性；2、需求下降。,1,0
2009296+3,,0,1
2009297+3,,0,1
2009298+3,,1,0
2009299+3,,0,0
2009300+3,风险提示。（1）母公司账面仍有1000万公斤的原有种子品种，若销售不畅导致减值准备计提增加，将压缩公司业绩；（2）制种的自然风险有可能影响公司种子产量。,1,1
2009301+3,,1,1
2009302+3,风险提示：公司没有航油套保，油价大幅上涨将对公司盈利产生更加不利的影响。,1,1
2009303+3,,1,0
2009304+3,风险提示：1.钢材等原材料价格波动的风险。2.经济波动带来下游石油石化行业需求下滑风险。,1,0
2009305+3,风险提示：工期延期风险、工程运营风险、国外项目的政策风险。,0,1
2009306+3,,1,0
2009307+3,虽然在这个过程中，公司的出口市场有被抢占的风险，但价格稳定了，也有利于公司的长远发展。风险提示：皮质激素降价风险，技术替代风险；,1,0
2009308+3,,1,1
2009309+3,,1,1
2009310+3,盈利预测及投资评级。预计2009-2010年每股收益分别为0.87元、1.07元，对应动态市盈率分别为27、21倍，在同类公司中处于较低水平，维持“增持”投资评级。提示2010年后业绩增速放缓风险。,0,1
2009311+3,,0,0
2009312+3,风险提示：1）下游冶金、煤炭行业景气度下滑的风险；2）国际经济形势不确定性风险。,0,1
2009313+3,,0,0
2009314+3,,1,1
2009315+3,,1,1
2009316+3,风险提示。公司目前没有任何待开发的项目或土地，储备不足，持续经营能力欠佳。定向增发还需证监会核准，仍存有不确定性。,0,0
2009317+3,,1,0
2009318+3,风险提示。（1）原油价格波动风险；（2）在建项目不能按期达产风险。,1,1
2009319+3,募投项目之一的“新增精密镁合金压铸件产品技术改造项目”被停止。该项目是公司在2006年上市时募集资金的两个用途之一是，是在原有铝合金压铸件客户的基础上，应客户的要求为其提供镁合金压铸件产品，进一步完善公司产品结构。但由于受到行业经济环境的因素影响，客户基于产品成本的考虑而推迟了产品开发进度，使该项目投入进度处于停顿状态。按募集资金计划截至2009年累计应投入4578万元，但截至本报告期末，累计总投入只为886万元，且俱为2008年前投入。因此公司审议通过了停止该项目的实施。我们认为公司停止该项目是基于客户需求考虑的，可以规避需求减少的情况下拓展该业务可能面临的风险。风险提示：（1）需求短期内难以回暖的风险；（2）原材料价格波动的风险。,1,0
2009320+3,风险提示：钢价大幅度波动、长江彩铝项目延期、行业竞争趋于激烈。,1,1
2009321+3,风险提示：公司子公司浙江远大进出口有限公司持有1.28亿元合约金额的期货头寸，存在投资亏损的风险；地区进出口贸易复苏并不明朗，公司收入增长存在不确定性风险；公司业绩过度依赖子公司浙江远大进出口有限公司，而公司仅占52%股份，且少数股东损益占净利润的比重连年上升，存在上市公司补贴少数股东的风险。,1,0
2009322+3,,1,0
2009323+3,风险提示：公司没有航油套保，油价大幅上涨将对公司盈利产生更加不利的影响。,1,1
2009324+3,风险提示：1）下游需求回升不力，销量继续下滑；2）原料价格存在上行趋势，可能会进一步影响毛利率。,1,0
2009325+3,风险提示：（1）水稻种植的自然风险（2）管理不善带来的风险。,1,0
2009326+3,陆家嘴：陆家嘴(600663） 业务转型期 收入有暂时下降风险长期来看，财务依然稳健。目前公司资产负债率仅43.2%，比期初下降4个百分点，长期来看，财务非常稳健。但由于公司目前处于业务扩张期，现金支出较多。7月份因收购上海浦项广场，发生现金支出13.8亿元，目前账面货币资金8.76亿元，比期初下降63.9%；因项目建设、税金支出增加及上海浦项房地产开发有限公司的银行贷款并入，短期借款增加18.5亿元。剔除预收账款后，期末速动比率仅0.25倍，较期初下降66.4%，短期财务风险值得警惕。2010年营业收入有下降风险，主要因为土地批租收入将大幅下降，而商业地产租赁业务尚处于成长期，大部分物业无法贡献收入。,0,0
2009327+3,,1,0
2009328+3,,1,0
2009329+3,,1,1
2009330+3,,1,1
2009331+3,营销方式的转变将使公司下半年的销售更上一台阶。公司产诚信源于独立，专业创造价值请阅读最后一页重要免责申明公司研究/季报点评诚信源于独立，专业创造价值品在国内主要以药店销售为主，国外以香港经销商代理销售。公司计划成立专门的直销队伍通过会议营销、办理VIP卡、团队采购的方式扩大销售，国内直销模式成熟后，销量有望进一步上升，这也将为未来产品提价打下基础，并且使公司的出口占比缩小，降低经营风险和汇兑风险。风险提示：品种单一风险，片仔癀外的产品所占比重较低，一旦片仔癀的销售出现重大下降，将直接影响公司的经营和盈利。,1,1
2009332+3,,0,1
2009333+3,风险提示：交易性金融资产受资本市场波动明显，影响公司当期业绩预测；历史原因造成公司人员负担较重，导致费用压力较大。,1,1
2009334+3,投资建议（1）钢价下行风险；（2）业绩弹性大的双面影响。,0,1
2009335+3,,1,1
2009336+3,风险提示。提请投资者注意应收账款无法确认收入之风险；建议投资者关注房地产行业宏观调控的政策风险。,1,0
2009337+3,风险提示。1）变更募投项目能否如期投产的风险；2）面临电力行业大型企业竞争风险。,1,0
2009338+3,,1,1
2009339+3,,0,0
2009340+3,,0,1
2009341+3,,1,0
2009342+3,风险提示资金推动型的钢价上涨持续性有待观察，钢价下跌的风险加大；宏观经济走势及政策的不确定性使得下游需求的复苏存在不确定性。,0,1
2009343+3,风险提示：1）宏观经济风险；2）有色金属行业周期性波动风险；3）出口业务继续萎缩的风险。,1,0
2009344+3,存在风险：,1,1
2009345+3,,0,1
2009346+3,公司重大资产重组完成后，公司的电源结构、盈利能力、发展潜力以及抗风险能力将得到大大改善。,0,0
2009347+3,2诚信源于独立，专业创造价值公司研究/季报点评www.txsec.com风险因素。1）出口市场需求恢复缓慢，出口销售收入低于预期；2）汇率波动的风险。3）原材料价格上涨的风险。,1,0
2009348+3,风险提示。宏观经济波动、市场出租情况低于预期。,1,0
2009349+3,投资建议和主要风险依据趋势投资，近期股价反映了四季度传统淡季因素。我们预计，受国庆影响，潜在需求推迟释放将支撑10月份中下旬的客座率和票价。我们认为，10月份客座率和票价水平好于9月份的可能性较大。商务活动持续频繁，四季度存在淡季不淡的可能，11月份中下旬将是一个重要的确认窗口。主要风险来自油价大幅上涨、大盘估值中枢下降。,1,1
2009350+3,风险提示：主要关注BT项目回购业主支付能力不足的风险和世博会后浦东地区公路建设市场萎缩的风险。,1,1
2009351+3,,1,0
2009352+3,,0,1
2009353+3,宁波华翔(002048.sz)3季报符合预期，期待外延式扩张黎韦清研究员电话：020-87555888-630eMail：lwq@gf.com.cn盈利预测与风险提示我们预计公司2009-2011年EPS为0.71/0.44/0.51元，对应目前股价的PE分别为14.2/22.9/19.9倍，我们继续给予公司买入的评级。公司的风险来自于原材料成本的大幅上涨以及公司海外收购不能够顺利进行。,1,1
2009354+3,投资建议重钢股份是西南重要的钢铁企业，有一定区位优势，未来可能受益于搬迁和整体上市，但公司成本缺乏优势、技术产品处于中游水平，业绩过于依赖中厚板，盈利风险较大。预计公司2009~2011年EPS分别为：0.03元、0.43元、0.62元。我们认为公司的合理价值在6.45元左右，对应2010年PE为15倍，当前价格为5.46元，维持“持有”评级。风险提示（1）中厚板盈利的不确定性；（2）整体搬迁进程。,0,0
2009355+3,"风险提示：江苏三房巷集团有限公司持有的公司有限售条件的流通股132,005,160股自2009年8月7日起上市流通。",1,0
2009356+3,风险提示：长三角重点城市面临较大的调整风险。,0,0
2009357+3,风险提示。自发电量波动的风险。,1,0
2009358+3,,1,1
2009359+3,风险提示。公司目前没有任何待开发的项目或土地，储备不足，持续经营能力欠佳。定向增发还需证监会核准，仍存有不确定性。,0,0
2009360+3,,1,1
2009361+3,,0,0
2009362+3,,0,0
2009363+3,风险提示：1）下游冶金、煤炭行业景气度下滑的风险；2）国际经济形势不确定性风险。,0,1
2009364+3,风险提示：1）原材料价格涨幅超预期风险；2）钢材价格波动风险。,0,0
2009365+3,风险提示：1）经济复苏过缓，订单量长时间低迷，造成单位成本持续高企，影响毛利率；2）原料成本上升，可能会对毛利率形成压力。,1,0
2009366+3,盈利预测及投资评级。预计2009-2010年每股收益分别为0.87元、1.07元，对应动态市盈率分别为27、21倍，在同类公司中处于较低水平，维持“增持”投资评级。提示2010年后业绩增速放缓风险。,0,1
2009367+3,,0,0
2009368+3,,0,1
2009369+3,风险提示：未来股权划转协议实施情况的不确定性；3年建设完成后公司设备及人工是否能够充分利具有较大不确定性。,0,0
2009370+3,风险提示：基础设施投资增速下行的风险、新业务达不到预期的风险。,1,0
2009371+3,风险提示：省外市场的开拓具有不确定性；A股市场波动。,1,1
2009372+3,风险提示：区域经济增长带来的客流量低于预期。,0,1
2009373+3,,0,1
2009374+3,,1,1
2009375+3,,1,1
2009376+3,,1,0
2009377+3,,0,1
2009378+3,,0,1
2009379+3,,0,1
2009380+3,风险。台海局势恶化，高铁的分流。,0,1
2009381+3,风险提示。1）下游纺织行业何时走出困境目前难有定论，因此公司净利润能否在09年后触底反弹尚有疑问；2）钢材、煤、电、油、运等的价格是否会长期处于低位，目前来看也存在较大不确定性。,1,0
2009382+3,风险提示：经济复苏出现曲折，机场假设非返还比例下降。,1,1
2009383+3,风险提示。（1）产品、原材料价格走势的不确定性；（2）中华广场投资合营项目进展的不确定性。,1,1
2009384+3,,1,1
2009385+3,,1,0
2009386+3,,0,0
2009387+3,,1,0
2009388+3,,1,1
2009389+3,风险提示：继续受金融危机的影响，龙潭集装箱吞吐量可能继续出现下滑；受国际油价影响，供货商及贸易商减少对成品油的囤积，导致公司汽、柴油中转量有所减少。,1,0
2009390+3,三季度末，公司的拨备覆盖率达到168%，比上一季度增加7.5个百分点，完全消除不拨备覆盖率不达标的风险。与其他许多上市银行今年少提拨备以释放利润的作法不同的是，公司前三季度资产减值损失同比增长了85%，虽然这限制了今年的业绩增幅，但随着未来不良余额的下降，预计公司明年的拨备计提压力非常小。,0,1
2009391+3,轻型发动机项目有望成新利润增长点。公司08年底投资的东风轻型发动机有限公司项目，已经接近尾声。投产后将解决公司轻卡发动机配套问题，大大提升公司轻卡业务的核心竞争力和提高主营产品的毛利率。随后公司将有望形成两整车（轻卡+郑州日产）+两发动机（康明斯配套中重卡+轻型发动机配套轻型商用车）的经营模式，挺高公司整车盈利能力和竞争力的同事也有效的回避了行业周期风险。,1,0
2009392+3,,0,0
2009393+3,风险提示。1）黄金、铜、硫酸价格波动风险；2）矿产资源注入的不确定风险。,1,1
2009394+3,,0,0
2009395+3,风险提示。产能利用率低的风险；国内外市场开拓低于预期的风险。,1,0
2009396+3,,0,1
2009397+3,,1,0
2009398+3,,1,0
2009399+3,"公司应收账款快速增长存货稳定现金流改善明显今年前三季度，三一重工虽然应收账款较年初增长约50%，但是由于存货水平保持稳定和公司的应付款项也快速增长，因此公司现金流还是出现了明显改善。前三季度的经营活动现金净流量超过10亿，同比增长约27倍。在现金流改善的前提下，公司偿还了部分债务，贷款总额有所下降。由于目前国内投资主要投向基本建设，而且房地产投资的增长也是在价格不断上涨的情况下带动的，因此我们认为公司高速增长的应收账款风险不大。第一创业证券有限责任公司FirstCapitalSecuritiesCorporationLimited三一重工公司研究请务必阅读本页之免责条款部分1表1、三一重工盈利预测简表单位：万元200720082009E2010E2011E营业收入914,4951,374,5261,660,0571,799,9511,979,946同比（%）75.5%50.3%20.8%8.4%10.0%营业毛利316,075411,769524,956574,471665,196同比（%）74.4%30.3%27.5%9.4%15.8%归属母公司净利润167,820123,223202,093231,688283,698同比（%）144.9%-26.6%64.0%14.6%22.4%每股收益（元）1.690.831.361.561.91ROE37.8%23.8%29.6%25.7%23.3%P/E（倍）21.443.826.723.319.0资料来源：WIND、第一创业证券研究所分季度看，三一重工一、二、三季度的收入和盈利都保持了正增长，体现出公司即使在金融危机的影响下，还有较好的抗风险能力。三季度，在国内混泥土机械需求快速增长的推动下，业绩再现大幅增长，毛利率、主业盈利利润率等盈利能力指标都创出07年3季度以来的新高，显示出公司良好的盈利能",1,1
2009400+3,,0,1
2009401+3,,1,0
2009402+3,,1,1
2009403+3,风险提示：继续受金融危机的影响，龙潭集装箱吞吐量可能继续出现下滑；受国际油价影响，供货商及贸易商减少对成品油的囤积，导致公司汽、柴油中转量有所减少。,1,0
2009404+3,,1,1
2009405+3,,0,1
2009406+3,,0,1
2009407+3,风险提示：（1）海外子公司因全球金融危机，使得销售下滑；（2）国内产品产销处于较低水平；（3）汇率风险。,1,0
2009408+3,,1,1
2009409+3,风险提示：由于国外ATM机的需求形势不容乐观，所以今年国内ATM市场竞争将会更加激烈，国内订单将会受影响；同时，公司的毛利率水平可能有所缓和，但较目前不会有较好改善。,1,1
2009410+3,,0,1
2009411+3,,0,1
2009412+3,,1,1
2009413+3,,0,1
2009414+3,风险提示风险提示风险提示风险提示。。。。公司面临的主要风险是海外复苏慢于预期；叉车竞争激烈以及钢材成本过快上升。,1,1
2009415+3,,1,0
2009416+3,诚信源于独立，专业创造价值请阅读最后一页重要免责申明公司研究/季报点评诚信源于独立，专业创造价值盈利预测、投资建议和风险：预计公司2009、2010、2011年EPS分别为-0.03元、0.09元、0.11元，以10月28日收盘价4.34元计算，2009年动态P/E暂不适用、P/B为18.95倍，2010、2011年动态P/E为50倍、39倍。考虑到公司较高的估值水平和负债率以及今年可能出现亏损情况，我们暂时维持公司的“中性”评级。关注：原材料价格上涨风险、华晨金杯没能够如期恢复销量的风险、宏观政策调整风险和大盘系统风险。,0,0
2009417+3,,1,0
2009418+3,利润风险较大。公司主要盈利来自于冶金焦炭业务，主要客户是鞍钢和本钢，由于国内钢铁产能过剩，钢铁价格较低，该业务存在着较大的经营风险。但如果国家完成对钢铁行业的整合，鞍钢借此机会能够得到扩张，实际对公司也形成间接的利好。风险提示。煤价波动的风险。,1,0
2009419+3,盈利预测与风险提示。我们维持公司09-10年的EPS为0.2元和0.29元，按照上个交易日的收盘价7.85元计算，对应的动态市盈率为40X和28X，鉴于公司海参行业的龙头地位，以及海参行业景气度的上行，维持公司“增持”的投资评级。风险提示：1、海参价格下跌风险；2、海参、海蜇养殖规模释放推迟的风险。,1,1
2009420+3,,0,1
2009421+3,支撑评级的要点手续费收入增长强劲；资产质量风险降低。评级面临的主要风险在宏观经济环境恶化的情况下资产质量下降；净息差恢复缓慢。,0,0
2009422+3,受多晶硅价格下跌影响，公司参股38.9%的新光硅业盈利能力大幅下降，净利润同比下降86.78%至0.87亿元，导致公司分享的投资收益降至0.34亿元。而从单季看，三季度新光硅业亏损1749万元，由于短期内多晶硅产能过剩严重，价格面临进一步下滑的风险，因此，我们认为新光硅业第四季度仍将面临亏损的风险，这将对公司的盈利产生较大的负面影响。风险提示：1、水情因素；2、二滩水电注入的不确定性风险；3、多晶硅价格下跌风险。,0,0
2009423+3,风险提示：化工原材料涨价风险，新进竞争者风险；图表199%醋酸和甲醇价格走势图资料来源：化工网天相投顾,1,0
2009424+3,最大的不确定因素是房地产。公司主业酱醋调味品，虽然产能有所增加，但是一直增长缓慢。公司的战略是收缩辅业，但是现有存量土地，延迟了退出地产业务的时间。房地产行业的波动，对公司业绩影响较大。风险提示。1）大盘波动风险；2）存量土地开发的资金风险；3）酱醋调味品主业增速缓慢的风险。,1,0
2009425+3,支撑评级的要点手续费收入增长强劲；资产质量风险降低。评级面临的主要风险在宏观经济环境恶化的情况下资产质量下降；净息差恢复缓慢。,0,0
2009426+3,,0,0
2009427+3,,0,1
2009428+3,,1,1
2009429+3,,1,0
2009430+3,风险提示。（1）宏观经济波动对高端白酒消费的影响；（2）大盘波动对公司股价的影响。,1,0
2009431+3,,1,1
2009432+3,,0,1
2009433+3,风险提示。1）投资收益变动，易引起收益大幅波动；2）投资性地产易受政策变动影响，后期不确定性将加大。,1,0
2009434+3,,0,0
2009435+3,维持对公司的增持评级。但需关注风险。,0,1
2009436+3,风险提示：1）下游空调行业产销量陷入低迷的风险；2）铝价大幅波动导致公司存货损失风险。,1,0
2009437+3,客运量增长空间有限，平均票价面临下降风险。申通地铁是唯一一家从事轨道交通经营的上市公司，上海地铁一号线票务收入是其全部收入来源。08年公司增加了租车数量及部分车辆已完成“6改8”后上线运营，运能基本饱和。同时，因网络化运营后换乘客流比例越来越高和轨道交通票价优惠政策的实施，平均票价面临下降风险。风险提示：运营委托到期续约条款不确定性风险。,1,0
2009438+3,风险提示：1）原材料价格不稳定；2）市场竞争加剧，导致的毛利率下降的风险。,1,0
2009439+3,,1,1
2009440+3,,1,0
2009441+3,,1,0
2009442+3,风险提示：1）原材料价格不稳定；2）市场竞争加剧，导致的毛利率下降的风险。,1,0
2009443+3,,1,1
2009444+3,,1,1
2009445+3,北京银行3季报不良贷款实现双降，符合行业情况。受益于北京的总部经济，公司贷款的客户群和产业群较优，综合风险系数较低。,0,1
2009446+3,,1,0
2009447+3,盈利预测及投资评级。预计公司2009和2010年EPS分别为0.25元和0.22元，以10月28日5.39元计算，对应的动态市盈率分别为21.56倍和24.5倍，低于行业平均约30的估值水平。维持对公司的增持投资评级。注意的风险主要有汽车销量及东风康明斯发动机销量低于预期、原材料价格波动风险等。,1,1
2009448+3,盈利预测与投资评级。我们预计公司2009年-2011年每股收益为1.95元，0.70元，0.77元，以昨日收盘价18.72元计算，动态市盈率为10倍，27倍，24倍。公司主营业务发展良好，国药控股将为公司提供稳定的利润来源，公司新项目近期难以得到收益，产品有一定市场风险，我们维持对公司的“增持”评级。风险提示。产品市场风险，增发A股方案尚未得到证监会核准。,1,1
2009449+3,,0,1
2009450+3,风险提示：产品降价风险，原料药周期波动风险；图表1青霉素工业盐价格走势图,1,0
2009451+3,,1,1
2009452+3,,0,0
2009453+3,,1,0
2009454+3,,0,1
2009455+3,,1,0
2009456+3,,1,1
2009457+3,,1,1
2009458+3,,0,0
2009459+3,2诚信源于独立，专业创造价值公司研究/季报点评www.txsec.com盈利预测及风险提示。我们维持公司2009-2010年的EPS为0.29元和0.41元，按照股价8.78元计算，对应的动态市盈率为33X和23X，鉴于下半年猪肉价格有望回暖以及公司积极开拓全国市场，有望从区域性龙头向全国性龙头转变，维持“增持”投资评级。提示风险：1、猪肉价格风险；2、大盘风险。,1,1
2009460+3,风险提示：1）原材料价格波动风险；2）下游行业需求放缓风险。,1,0
