id,text,category,rating
2009272+2,盈利预测和投资评级：维持增持投资评级。我们预计公司09-11年公司EPS分别为0.68元、0.95元和1.33元，对应动态PE35、25和18倍。估值相对较高。但考虑到公司焦煤资源的稀缺性，以及公司的焦化项目回复未来正常盈利后，对业绩贡献较大，维持强烈推荐的投资评级。诚信源于独立，专业创造价值请阅读最后一页重要免责申明附表1盈利预测表单位（万元）2007A2008A2009E2010E2011E利润表营业收入547520.54940143.05949544.481234407.831317113.15减：营业成本406525.98713050.53741572.56926965.69954774.66毛利率25.75%24.16%21.90%24.91%27.51%营业税金7269.4710847.239355.7214788.9517012.33销售费用10682.1614307.3216488.0321434.4422870.55管理费用30962.5358414.0556347.6873251.9878159.86财务费用11310.9719285.9716051.9716668.9716360.47期间费用率9.67%9.79%9.36%9.02%8.91%加：投资收益334.6229.590.000.000.00营业利润81140.21113552.00109728.48181297.54227935.25加：营业外净支出-921.46-62.490.000.000.00利润总额80218.75113489.51109728.48181297.54227935.25减：所得税14698.4027679.6021945.7036259.5145587.05实际所得税率18.32%24.39%20.00%20.00%20.00%净利润65520.3585809.9187782.79145038.03182348.20归属于母公司所有者的净利润62394.8182803.4084271.48117480.81164113.38少数股东损益3125.533006.503511.3127557.2318234.82EPS（元/股）1.111.340.680.951.33P/E(X)----35.0425.1418.00公司研究/季报点评诚信源于独立，专业创造价值天相投资顾问有限公司投资评级说明判断依据：,0,1
2009273+2,请务必阅读正文之后的免责条款部分公司报告2009年10月27日百货零售兰飞燕0755-820267066－12个月目标价：14.00元当前股价：11.60元评级调整：维持基本资料上证综合指数3109.57总股本(百万)480流通股本(百万)477流通市值(亿)55EPS（TTM）0.32每股净资产（元）2.47资产负债率64.5%股价表现（%）1M3M6M合肥百货16.0032.4254.12上证综合指数9.54-7.8026.99-22%0%22%44%66%88%110%2008/102009/12009/42009/7合肥百货上证综合指数相关报告《合肥百货--区域市场的辐射能力强》2009-4-16合肥百货000417推荐非公开发行方案有利于公司可持续发展10月27日公布2009年三季报及非公开发行股票预案：前三季度实现营业收入43.04亿元，同比增长14.90%（其中第3季度12.87亿元，同比增长18.54%）；实现归属于母公司净利润1.31亿元，同比增长81.16%（其中第3季度5423.92万元，同比增长98.27%）。同时，公司公布拟非公开发行不超过9000万股的发行预案。盈利预测及投资评级。盈利预测基本假设：2010年初非公开发行9000万股，由此当年收购合家福、乐普生股权相应新增净利润约3860万元；2010、2011年不考虑投资收益变动。则：公司2009-2011年EPS分别为0.37、0.45、0.57元，复合增长率38.96%。若扣除投资收益因素，公司2009年PE估值高出行业平均约25%。但考虑到公司资产整合力度的加大、非公开发行使可持续发展能力的增强，公司未来业绩释放潜力很大，给予推荐评级。,1,1
2009274+2,,1,1
2009275+2,请务必阅读正文之后的免责条款部分公司报告2009年10月27日建筑施工李凡0755-82026745lifan@cjis.cn罗泽兵0755-82026743luozebing@cjis.cn6－12个月目标价：13.50元当前股价：9.19元评级调整：维持基本资料上证综合指数2967.60总股本(百万)12338流通股本(百万)4526流通市值(亿)416EPS（TTM）0.35每股净资产（元）3.91资产负债率78.1%股价表现（%）1M3M6M中国铁建-14.75-0.64-3.93上证综合指数-12.0114.6439.90-45%-30%-15%0%15%30%45%60%2008/82008/112009/22009/5中国铁建上证综合指数相关报告《中国铁建-国内铁路市场沙场点兵，H股募资汇回正逢其时》2009-7-6《中国铁建-铁路投资快速增长，公司同步共享行业景气》2009-5-7《中国铁建-公司同步铁路建设高峰期快速发展》2009-4-30中国铁建601186强烈推荐单季度利润增速快速上升，低风险高收益的投资标的公司今日发布3季度报告，1-9月份实现营业收入2248.8亿元，同比增长66.2%；实现归属母公司股东的净利润35.8亿元，同比增长54.1%。前三季度的基本每股收益为0.30元，符合我们的预期。季度利润同比增速的快速上升似乎在印证我们上述的判断。从单季度利润增速来看，3季度单季度的利润增速已经高达将近70%，而1、2季度这一数据的增速分别为30%左右和50%左右。这似乎在印证我们上述判断。如果这种判断在明年得到证实，我们将会看到公司的业绩大幅度超出市场预期，于是我们就会看到周期股股价波动中常见的盈利快速增长和市盈率同步增长的情况出现，我们正是基于这种假设前提下，认为明年公司的股价将有可能有1倍的上涨空间。退一步考虑，如果我们假设的盈利超预期增长没有出现，公司业绩将可能是我们下表中的预测数据。这种情况仍可以支持目前公司的股价水平，维持对公司“强烈推荐”的投资评级。保守预计公司09-11年的EPS分别为0.48、0.63和0.84元。根据我们上面一点的分析，在目前价位买入股票，实际上是用明年近乎于0%的下跌风险，去赚取乐观预计100%的投资收益。我们认为在目前的市场上较难找到这样的投资标的，因此维持强烈推荐的投资评级。,0,1
2009276+2,"盈利预测及评级。我们预计公司2009-2011年的每股收益为-0.28元、-0.17元和0.04元，以10月26日收盘价5.55元计算，对应2011年动态市盈率为127倍。考虑到公司目前基本处于业绩底部，且未来盈利仍有恢复的可能，我们维持公司“中性”的投资评级。2008A2009E2010E2011E一、营业收入83,67361,14048,91251,358增长率-15.5%-26.9%-20.0%5.0%减：营业成本86,74963,60347,70241,761营业税金及附加343112110126资产减值损失2,895-1,778-1,423-796毛利率-7.5%-1.3%5.2%20.0%减：销售费用1,083987849911管理费用6,8836,3016,2975,971财务费用1,6221,9161,8591,523加：公允价值变动净收益----投资净收益----二、营业利润-15,903-10,000-6,4821,862增长率----营业利润率---3.6%加：营业外收入625887减：营业外支出601385762影响利润总额的其他项目----三、利润总额-15,338-10,131-6,5801,756增长率----利润率---3.4%减：所得税-422449-259126四、归属母公司净利润-14,916-10,580-6,3211,630增长率----每股收益(元)-0.40-0.28-0.170.04资料来源：天相投资顾问有限公司3诚信源于独立，专业创造价值公司研究/季报点评www.txsec.com天相投资顾问有限公司投资评级说明判断依据：",0,0
2009277+2,3季度经营符合预期◇报告原因：公司3季度报告◇触发因素：行业景气向好，公司增发进展◆公司3季度经营符合预期，维持“买入”评级：公司3季度报告中收入略微超出预期，盈利基本符合我们的预期，现金流状况良好。我们按10年业绩约30倍PE，给予6个月目标价格24元，维持“买入”评级。,1,1
2009278+2,第三，分别用PEG和PE对公司进行估值，公司目标价18-22元，维持“推荐”评级我们也可采用常规的PE估值，预计2009-2011年EPS分别为0.584、0.891和1.248元；鉴于公司为朝阳行业领头羊，未来高成长比较明确，我们给予公司09年30倍，10年20-25倍PE，对应公司未来6-12个月内合理估值为17-22元；鉴于公司业绩中有一部分是财政补贴和投资收益，对于这两块业务不能享受和主业相同的成长性，为此我们单独对公司主业业务进行PEG估值，测算出09-11年主业的EPS分别为0.354、0.507、0.671，未来3年的复合增长率（44%）在此基础上得到09-11年的公司主业的PEG分别为0.85、0.60、0.65；我们按照公司10年业绩，给予1倍PEG，对应公司未来6-12个月内合理估值约为22元；维持“推荐”的投资评级。,0,1
2009279+2,盈利预测及投资评级。预计公司09/10年EPS0.25/0.28元，给予公司“中性”评级。,0,0
2009280+2,维持“推荐”投资评级。受益于投资收益增长以及收购少数股东权益因素影响，公司第三季度继续实现同比高增长。另一方面，公司百货、超市主营业务指标总体表现良好。我们认为公司未来的业绩增长可期，预计公司2009年和2010年每股收益分别达到0.41元和0.48元；对应市盈率依次为28.12倍、24.31倍，维持“推荐”投资评级。,1,1
2009281+2,预计公司2009-2011年实现每股收益0.85、1.09、1.30元；目前股价34.75元，2009年PE为41倍，PB为7.5倍，估值基本合理；考虑到公司作为煤化工细分行业龙头，且未来业绩有望快速增长，同时FMTP技术已试车成功，仍维持公司“推荐”的投资评级。,1,1
2009282+2,期待集团再次启动注资公司增发A股收购西二期资产已经完成，集团再次启动资产注入计划值得期待。维持前次报告盈利预测和投资评级。2日照港上市公司简评报告HTTP://RESEARCH.CSC.COM.CN评级说明以上证指数或者深证综指的涨跌幅为基准。,0,1
2009283+2,"转型期低谷已过，来年有望迈入坚实增长由于公司整体力量欠缺，ME&CITY品牌开店速度比预期放缓，年初预算今年能够盈利，现在可能有点困难，目前已经开店44家（单店面积在580平米以上），装修近50家。实行美特斯邦威品牌和ME&CITY品牌独立运作后，目前独立的运营系统及部分共享功能框架已经搭建完善，此外公司也着力于内部流程改进，大力引进优秀人才。今年公司加盟渠道受影响较大，一来是加盟商缺乏资金订货，而公司这方面缺乏相应的政策支持；二来受公司ME&CITY品牌独立运作影响以及原来都市系列消失，公司未来将会给予加盟商一些扶持政策。目前公司的直营门店同店销售比增速明显，直营可比门店1-8月份SSS在13%左右。我们认为公司目前已经逐渐走出金融危机以及企业转型带来的不利影响，三季度的业绩将是谷底，预计第四季度会出现回升势头。我们下调09年业绩预测至0.45元，10年业绩0.86元。鉴于我们对公司业绩逐渐走出低谷的判断，依然看好股价后市走势，维持增持评级，给与公司目标价25元。预测和比率2008A2009F2010F2011F主营收入（百万）4,474484459417675主营收入增长率41.73%8.3%22.7%29.2%净利润（百万）588267831483938净利润增长率61.41%-22.8%89.9%30.3%EPS（元）0.880.450.861.12P/E24.804825192美邦服饰上市公司简评报告HTTP://RESEARCH.CSC.COM.CN评级说明以上证指数或者深证综指的涨跌幅为基准。",1,1
2009284+2,我们预期公司2009-2010年EPS分别为-0.03元、0.02元，根据10月26日的收盘价11.31元计算，2010年动态市盈率为491倍，目前估值偏高，给予公司“中性”投资评级。,1,0
2009285+2,盈利预测与评级。我们预计公司2009-2011年的EPS分别为0.42元、0.52元和0.76元，当前公司的股价为11.44元，对应的动态PE分别为27X、21X和15X，我们给公司“中性”的投资评级。,0,0
2009286+2,不考虑资产注入，预计2009-2011年每股收益分别为1.02元、1.21元、1.39元，较原预测分别略上调0.04元、0.04元、0.03元。如考虑资产注入，预计将增厚公司09年EPS0.15-0.20元，09年备考EPS将达1.17-1.22元，对应09年动态PE为22x，估值水平具有吸引力，维持对公司“买入”的投资评级，略上调目标价至33.71元。,1,1
2009287+2,维持“推荐”评级。由于公司前3季度业绩表现好于预期，另外汽车起重机销售和转载机毛利率好于预期，我们上调公司09、10年的每股收益分别为2.12元和2.76元，上调幅度分别为17.8%和23。1%，对应市盈率分别为16.68倍和12.81倍，估值优势明显，综合考虑到公司的行业地位和竞争优势，我们维持公司“推荐”投资评级。,1,1
2009288+2,业绩预测我们维持公司09－11年每股收益0.562元，0.811元，1.17元，鉴于公司在上游有较强控制力和下游产品的多元化、专业化和精细化，公司长期发展值得看好，维持公司“推荐”评级。,1,1
2009289+2,盈利预测及评级：我们预计2009-2011年EPS分别为0.37元、0.45元、0.54元，以2009年10月27日8.05元的价格计算，公司的市盈率分别为22倍、18倍、15倍，维持“中性”投资评级。,1,0
2009290+2,预测2010年每股内含价值为12.1元，一年新业务价值为0.8元，估值34元。维持增持评级。,0,1
2009291+2,"盈利预测与投资评级：我们维持前期的盈利预测，09-11年EPS分别为0.93元、1.14元、1.37元，目标价上调到25元，维持“买入-B”投资评级。T_FSAndVSAbstract财务和估值数据摘要(百万元)200720082009E2010E2011E营业收入8,931.212,518.915,318.216,853.619,392.8Growth(%)45.4%40.2%22.4%10.0%15.1%净利润610.51,078.91,755.02,099.12,494.4Growth(%)134.3%78.7%73.9%22.6%19.8%毛利率(%)19.4%20.5%23.5%24.5%24.6%净利润率(%)6.0%7.7%10.9%12.2%12.7%每股收益(元)0.300.540.931.141.37每股净资产(元)1.863.304.135.126.16市盈率57.232.018.415.012.5市净率9.25.24.23.32.8净资产收益率(%)18.3%18.2%23.7%22.8%22.5%ROIC(%)19.6%31.0%31.3%29.7%38.0%EV/EBITDA16.814.213.910.78.4股息收益率0.1%0.6%0.5%0.7%1.6%公司快报T_RankInfo评级：买入-B上次评级：买入-B目标价格：25元期限：6个月上次预测：23.25元现价：22.27元报告日期：2009-10-27T_MarketInfo市场数据总市值(百万元)40,027.56流通市值(百万元)40,027.56总股本(百万股)1,797.38流通股本(百万股)1,797.3812个月最高/最低14.91/32.05元十大流通股东(%)35.51%股东户数12个月股价表现T_Graph-10%25%60%95%130%10-0801-0904-0907-09特变电工沪深300T_YieldInfo%一个月三个月十二个月相对收益(2.63)22.044.19绝对收益5.7510.58104.52T_Analyst研究员黄守宏行业分析师010-66581627huangsh@essence.com.cnT_RelatedReport前期研究成果特变电工：盈利增长超预期2009-08-18特变电工：调研纪要兼一季报点评2009-04-27特变电工：盘点收获，符合预期2009-03-31特变电工(600089)敬请参阅报告结尾处免责申明2T_FSAndVS财务报表预测和估值数据汇总单位百万元模型更新时间2009-8-17利润表200720082009E2010E2011E财务指标200720082009E2010E2011E营业收入8,931.212,518.915,318.216,853.619,392.8成长性减:营业成本7,202.39,955.611,721.212,728.614,629.1营业收入增长率45.4%40.2%22.4%10.0%15.1%营业税费25.556.246.050.658.2营业利润增长率95.0%98.7%64.1%19.9%19.1%销售费用594.3740.5905.3996.01,146.1净利润增长率134.3%78.7%73.9%22.6%19.8%管理费用383.6488.5597.4657.3756.3EBITDA增长率62.3%57.6%51.8%20.1%15.9%财务费用195.0145.7135.0140.1126.1EBIT增长率70.0%68.2%56.3%18.8%17.5%资产减值损失32.760.429.228.17.3NOPLAT增长率88.4%54.7%55.1%18.6%17.2%加:公允价值变动收益--0.5-0.5--投资资本增长率-2.0%53.4%25.1%-8.4%-8.8%投资和汇兑收益99.9116.064.682.5111.9净资产增长率41.6%77.7%25.2%24.1%20.4%营业利润597.81,187.51,948.32,335.42,781.5利润率加:营业外净收支99.527.546.050.053.0毛利率19.4%20.5%23.5%24.5%24.6%利润总额697.31,215.01,994.32,385.42,834.5营业利润率6.7%9.5%12.7%13.9%14.3%",0,1
2009292+2,◆疆内行业景气度持续，看好新开工投资回暖对江苏业务的带动，“增持”我们看好新疆地区未来2-3年内行业供求偏紧带来的高景气程度，公司40%产能、30%收入占比来自江苏事业部，长三角地区房地产新开工面积投资回暖改善公司江苏事业部的盈利能力，维持公司09-10年EPS1.10、1.60元/股；考虑公司增发股本1.15亿股（13.26元增发价，融资规模15亿元），摊薄后公司09-10年EPS分别为0.80、1.17元/股。目前股价分别为19倍和13倍09和10年PE，增持评级。,1,1
2009293+2,基于对股市前景看法和公司的PB、PE估值水平，以及公司收入结构，我们认为当前估值基本合理，维持对其中性的评级。考虑到公司经纪业务份额有较显著上升，相对估值在业内相比较低，建议关注。,0,0
2009294+2,"金地集团（600383）跟踪研究房地产业加码一线城市，风险收益并存6－12个月目标价19当前股价16.47投资评级买入基础数据上证指数3107.85总股本（百万）2,484流通A股（百万股）2,134流通B股（百万股）0流通A股市值（百万）35,142总市值（百万）40,914每股净资产（元）5.64ROE5.49资产负债率69.53动态市盈率72动态市净率2.92近一年股价走势与大盘比较-金地集团上证指数研究员：张绍坤吴伟电话：0755-83688511Email：Mwu0330@gmail.com报告日期：2009/10/272投资要点：按增发后新股本计算，预计公司2009-2011年EPS分别为0.55元、0.63元和0.78元，目前公司股价对应2009年预测收入动态PE为30倍，PB为2.82倍，公司PB相对行业平均水平较低，由于公司重点布局在一线城市，储备土地增值弹性较大，按2010年预测净资产3倍计算，公司合理价值为19元，给予买入评级。",0,1
2009295+2,估值与投资分析。我们预计公司2009、2010、2011年EPS分别为0.32元、0.32元和0.33元，以10月26日的收盘价7.14元计算，对应的动态市盈率分别为22倍、22倍和22倍，估值比较合理，考虑到成长性较差，我们维持公司“中性”投资评级。,1,0
2009296+2,盈利预测及投资评级。预测公司2009-2011年EPS为0.78、1.04、1.38元，复合增长率32%。其中，随着消费信心的增强及2008年第4季度的低基数，预计公司2009年第4季度实现净利润约2700万元，同比增速为130%。公司目前估值高出行业平均约15%，但综合考虑到上述看好公司的几点理由、我们认为公司增长的速度及增长的明确性将高于连锁超市行业平均水平，给予推荐评级，目标价36元，相当于2010年35倍PE。,0,1
2009297+2,维持对公司“推荐”的投资评级。短期而言，虽然公司主要市场所在的湖北、湖南等省由于水泥产能压力加大将对公司盈利能力的进一步提升有所制约，但从中长期看公司所在的中部区域其水泥需求仍有较大增长潜力，我们也看好公司在大股东HOLCIM支持下正逐渐形成的长期竞争能力。预计公司09-11年的EPS分别为1.28、1.29和1.73元，维持推荐的投资评级。,0,1
2009298+2,东华科技(002140)公司2009年三季报点评——FMTP将进入收获期谨慎推荐维持评级工业/建筑工程2009年10月27日投资要点：公司2009年1~9月实现营业收入10.74亿元，实现净利润8008.69万元，分别同比增长25.51%和25.42%，继续保持了较快增长的态势，公司预计全年业绩同比增长0%~30%之间；公司1~9月的综合毛利率为18.03%，与去年水平基本相等；公司经营状况良好，各项指标都符合公司和市场的预期；公司参与的FMTP科研项目已经取得初步成功，产业化前景非常广阔，预计从明年开始公司将进入收获期；FMTP产业化的过程中还有较大的不确定性存在，主要还是来自于技术层面；基于安徽淮化的大型FMTP于明年上马的可能性很大，因此，调高对公司2010年的业绩预测至EPS为1.20元；目前公司2010年的动态P/E为28.96倍，估值仍有潜力，因此，维持对公司股票“谨慎推荐”的投资评级。http://www.nesc.cn/Fax:021-633732093投资评级说明：行业投资评级分为:优于大势、同步大势、落后大势。公司投资评级分为:推荐、谨慎推荐、中性、回避。,1,0
2009299+2,盈利预测和投资建议根据公司目前的经营情况以及我们对未来消费增长的预期，我们预计公司2009－2010年的EPS将分别达到0.76元、1.01元和1.40元，分别同比增长25.37％、33.41％和38.36％。公司目前29.29元的股价对应09年的动态PE为38.73X，高于步步高的36X，更高于武汉中百的27.63X。我们认为，公司目前的股价已经合理反应其未来的高成长性，继续维持公司“中性”评级，按照2010年30X的动态PE，认为其6个月合理目标价为30.3元。评级说明以上证指数或者深证综指的涨跌幅为基准。,0,0
2009300+2,盈利预测与评级。我们上调公司2009年的盈利预测，调整后2009、2010、2011年的EPS分别为0.5元（上调0.05元）、0.85元和1.2元，以最新股价29.85元计算，对应的PE分别为60X、35X和25X。我们认为，拥有先玉335和超试玉米两大优势品种是公司的核心优势，这种优势将成为公司业绩的重要支撑，尽管估值偏高，但公司未来成长性较高，维持“增持”的评级。,1,1
2009301+2,盈利预测与投资建议：09年公司运营受两个品牌事业部独立运作、管理经验缺乏、管理效率还未很好挖掘，以及加盟业务拓展不利和费用高企等因素困扰，预计全年业绩将低于市场预期。但目前消费状况有所回暖，加盟拓展力度加大、新店效益将逐步显现，费用率也将逐步回落。我们坚持认为公司以较低成本积聚了宝贵资源，为成为百亿大企业打好发展框架和基础。预计明年收入和利润增长将逐步改观。将09-11年的EPS分别由0.76、1.05和1.43元/股调整为0.66、0.84和1.17元/股。公司中长期发展基础好，维持“强烈推荐-A”的评级，等待负面因素消化后，公司投资价值将逐步显现。,1,1
2009302+2,盈利预测与评级。我们调整公司2009至2011年EPS分别至0.06元、0.14元、0.22元。以10月27日收盘价5.37元计算，对应动态市盈率分别为94倍、39倍、24倍。尽管目前航空业盈利状况不如业务量恢复的那般火热，但如果人民币升值的话公司是最大的受益者。我们暂维持公司增持评级。,1,1
2009303+2,2诚信源于独立，专业创造价值公司研究/三季报点评www.txsec.com天相投资顾问有限公司投资评级说明判断依据：,1,0
2009304+2,盈利预测和投资评级：我们预计公司2009-2011年的EPS分别为0.2元、0.26元和0.32元，按照10月28日的收盘价16.4元计算，对应的动态PE分别为82倍、64倍和52倍，维持公司“中性”的投资评级。,1,0
2009305+2,预计公司2009-2011年实现每股收益0.46、0.61、0.71元；目前股价8.82元，2009年PE为19倍，PB为2.2倍；考虑到公司作为我国铁路建设龙头且手持充足订单，未来高成长性确定，给与公司“推荐+”的投资评级。,0,1
2009306+2,,1,0
2009307+2,盈利预测与评级。我们预计公司2009年、2010年和2011年EPS分别为0.13元、0.16元和0.21元，分别对应市盈率为58倍、47倍和36倍。虽然公司业绩在逐步改善，但市盈率仍高于行业平均水平，暂时维持“中性”评级。,1,0
2009308+2,维持“推荐”评级。公司作为区域性龙头，近些年一直积极对外布局，目前已成为江苏、浙江、福建等三省龙头。公司后续值得关注的有两方面，一是即将出台的国家基本药物目录配送配套措施出台，公司未来可能随着新医改的“统一配送”提高市场份额；二是公司增发预期，以解决庞大的债务问题，进而大幅降低财务费用。我们维持对2009~2010年的盈利预测，也就是分两种情况来估值：（1）如果增发能够今年顺利完成的话，预计2009~2010年的每股收益为0.22元、0.28元，对应的市盈率为38.86倍、30.54倍；（2）如果增发项目在今年不能顺利完成，那么财务费用的大幅降低也会晚于我们的预期，预计2009~2010年的每股收益为0.16元、0.28元，对应的市盈率为53.43倍、30.54倍，维持“推荐”评级。,1,1
2009309+2,q我们预测恩华药业09年、10年、11年的EPS分别为0.37元、0.49元、0.68元，作为国内中枢神经系统产品线最为全面的公司，以及精麻品严格的市场准入制度，公司在中枢神经系统领域具有一定的垄断性。同时医改的推进以及期待中的分级医疗使得公司受益明显，公司的主力产品如力月西、福尔利等面临着较好的市场机遇。我们看好公司未来的发展，给予6个月16.80元的目标价位，相对于09年、10年、11年市盈率分别为45.4倍、34.3倍、24.7倍，给予“增持”投资评级。,1,1
2009310+2,盈利预测及投资评级。预计2009-2010年每股收益分别为0.87元、1.07元，对应动态市盈率分别为27、21倍，在同类公司中处于较低水平，维持“增持”投资评级。提示2010年后业绩增速放缓风险。,0,1
2009311+2,维持公司“中性”的投资评级。我们预测公司2009-2011年摊薄每股收益分别为0.28、0.33和0.38元，年均增长28.5%。目前公司股价对应2009年25.5倍PE、2010年21倍PE，虽然公司业绩增长迅速、并有后续的路网扩张和资费上调计划，但短期估值仍略显偏高，维持“中性”的投资评级，建议投资者关注该公司的长期投资价值。,0,0
2009312+2,"盈利预测：预计2009、2010年公司每股收益为0.75元、0.92元。按10月28日15.85元的收盘价计算，对应的动态市盈率为21倍、17倍，维持公司“增持”评级。主要财务指标（单位：百万元）公司基本情况（2009年9月30日）股价表现（最近一年）联系人：姜生叶010-66045764jiangsy@txsec.com服务热线010-66045555服务邮箱service@txsec.com诚信源于独立，专业创造价值请阅读最后一页重要免责申明公司研究/季报点评诚信源于独立，专业创造价值图表太原重工（600169）盈利预测单位：万元2007A2008A2009E2010E一、营业收入514,993704,760815,2661,031,557增长率（%）46.71%36.85%15.68%26.53%减：营业成本428,641601,802686,617870,324毛利率（%）16.77%14.61%15.78%15.63%营业税金及附加2,3592,3483,3434,333销售费用15,37311,72221,60527,336管理费用22,69533,76836,27946,420财务费用5,8707,2277,4199,490期间费用率（%）8.53%7.48%8.01%8.07%减：资产减值损失2,2083,3445,5006,000加：公允价值变动收益000投资收益-216000二、营业利润37,63144,55054,50467,653增长率（%）300.14%18.39%22.34%24.13%加：营业外收入2,5042,8592,6812,770减：营业外支出3,7652,1242,9452,535三、利润总额36,37045,28454,24067,888利润率（%）7.06%6.43%6.65%6.58%减：所得税1,042472712,037实际税负比例（%）2.86%0.10%0.50%3.00%四、净利润35,32845,23753,96965,852净利润率（%）6.86%6.42%6.62%6.38%减：少数股东损益1800100200五、归属于母公司的净利润35,14845,23753,86965,652增长率（%）336.28%28.71%19.08%21.87%总股本（万股）71,48471,48471,48471,484六、每股收益(元）0.490.630.750.920资料来源：天相投资顾问有限公司2www.txsec.com公司研究/季报点评诚信源于独立，专业创造价值天相投资顾问有限公司投资评级说明判断依据：",0,1
2009313+2,3．投资建议随着下游需求的不断上升，公司盈利能力将逐步增强。预计公司2009年-2011年每股收益分别为0.065元、0.433元、0.524元，动态PE为27倍。从目前鞍钢的估值水平来看，我们提高公司的投资评级至“谨慎推荐”。,0,0
2009314+2,维持“推荐”的投资评级。预测公司09-11年EPS为0.49、0.65、1.16元，公司为国内红外探测器产业中的龙头，并且为处于较快成长期前期、具有自主创新能力的中小板高科技公司，参考中小板相类似公司的平均估值，我们谨慎给予2009年45倍、2010年36倍、2011年25倍估值水平，则公司对应的中长期相对估值区间为23.40-29.00元，公司目前股价为21.31元，维持长期推荐的投资评级。,1,1
2009315+2,我们预计公司2009年－2011年的EPS分别为0.11元0.16元和0.22元，对应10月27日收盘价7.12元的动态市盈率分别是65倍、43倍和32倍，维持公司“增持”的投资评级。,1,1
2009316+2,2诚信源于独立，专业创造价值公司研究/三季报点评www.txsec.com天相投资顾问有限公司投资评级说明判断依据：,0,0
2009317+2,维持“谨慎推荐”评级。我们一直强调，公司所处行业至少未来三年还能保持高景气度，而原材料没有达到产能需求又会导致产品长期维持高位，保持较高的毛利率，这就为公司未来几年至少能够平稳增长打下了基础。就下半年来看，“窗口期”的影响已经消除，预计业绩会呈现高速增长态势。我们维持2009~2010年的每股收益为0.85元、1.05元，同比增长29.96%、23.56%，对应的市盈率为32.16倍、26.04倍，鉴于整个行业的景气度，我们维持“谨慎推荐”评级。,1,0
2009318+2,盈利预测和估值。我们预计公司2009-2010年每股收益分别为0.21元和0.34元，以10月28日收盘价7.03元计算，对应的动态市盈率分别为33倍和21倍，考虑到公司业绩增长较为明确，我们维持公司“增持”的投资评级。,1,1
2009319+2,"盈利预测及投资评级：我们认为公司业务正在逐步恢复，由于公司各项费用下降，公司业绩好于我们的预期，我们上调对公司的盈利预测，预计公司2009-2011年的EPS分别为0.49元、0.53元和0.62元，按照10月23日的收盘价18.89元计算，对应的动态PE分别为38倍、35倍和30倍，维持公司“中性”的投资评级。2诚信源于独立，专业创造价值公司研究/季报点评www.txsec.com附表:广东鸿图（002101）盈利预测（万元）2008A2009E2010E2011E营业收入55,95943,40050,31858,589增长率（%）16.23%-22.44%15.94%16.44%减：营业成本43,92232,73538,20144,434毛利率（%）21.51%24.57%24.08%24.16%减：营业税金及附加235174201234销售费用3,4632,1702,5162,929管理费用3,5243,6894,2774,980财务费用1,7061,0851,2581,465期间费用率15.53%16.00%16.00%16.00%投资净收益0000加：公允价值变动净收益0000资产减值损失110435059营业利润3,0003,5053,8144,487增长率（%）5.36%8.07%7.58%7.66%加：营业外收入404400400400减：营业外支出49505050利润总额3,3553,8554,1644,837增长率（%）-15.69%14.53%8.03%16.17%利润率（%）6.00%8.88%8.28%8.26%减：所得税461540583677实际税负比率（%）13.73%14.00%14.00%14.00%净利润2,8943,3153,5814,160归属母公司所有者的净利润2,8943,3153,5814,160增长率（%）-15.69%14.53%8.03%16.17%净利润率（%）5.17%7.64%7.12%7.10%少数股东损益0000总股本（万股）6,7006,7006,7006,700每股收益(元)0.430.490.530.62资料来源：公司公告，天相投顾整理3诚信源于独立，专业创造价值公司研究/季报点评www.txsec.com天相投资顾问有限公司投资评级说明判断依据：",1,0
2009320+2,预计公司2009-2011年实现每股收益0.53、0.60、0.71元；目前股价9.95元，2009年PE为19倍，PB为3.6倍；考虑到公司作为我国钢结构行业龙头，且新接定单在基建投资快速增长刺激下逐步好转，给与公司“推荐-”的投资评级。,1,1
